SKU,Title,Status,Price,Product image URL,Rarity (product.metafields.shopify.rarity),Description,Color (product.metafields.shopify.color-pattern),Card attributes (product.metafields.shopify.card-attributes),Product Category,Tags
672779,Charlotte Flampe (EB03-032),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672779_in_1000x1000.jpg,Common,[Your Turn] [On Play] Up to 1 of your [Charlotte Katakuri] cards gains +2000 power during this turn.,Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672780,Charlotte Brulee (EB03-033),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672780_in_1000x1000.jpg,Common,"[Opponent's Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck by your effect, if your Leader has the {Big Mom Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672781,Charlotte Linlin (EB03-034),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672781_in_1000x1000.jpg,Rare,"[On Play] Draw 1 card and place 1 card from your hand at the top of your deck. Then, add up to 1 DON!! card from your DON!! deck and set it as active.<br>
[On K.O.] DON!! 1: Add up to 1 card from the top of your deck to the top of your Life cards.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672782,Charlotte Linlin (Alternate Art) (EB03-034),Draft,36,https://tcgplayer-cdn.tcgplayer.com/product/672782_in_1000x1000.jpg,Rare,"[On Play] Draw 1 card and place 1 card from your hand at the top of your deck. Then, add up to 1 DON!! card from your DON!! deck and set it as active.<br>
[On K.O.] DON!! 1: Add up to 1 card from the top of your deck to the top of your Life cards.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672783,Charlotte Pudding (EB03-035),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672783_in_1000x1000.jpg,Rare,"[Blocker]<br>
[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672784,Baby 5 (EB03-036),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672784_in_1000x1000.jpg,Common,[On Play] DON!! 1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 2 of your opponent's Characters with a base cost of 3 or less.,Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672785,Lim (EB03-037),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672785_in_1000x1000.jpg,Rare,"[On Play] If you have 7 or more DON!! cards on your field, all of your {ODYSSEY} type Leader and Character cards gain +1000 power until the end of your opponent's next End Phase.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672786,Thanks for the Treat. (EB03-038),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672786_in_1000x1000.jpg,Common,"[Main] <strong>You may rest 1 of your DON!! cards:</strong> If the number of DON!! cards on your field is equal to or less than the number on your opponent's field and you only have Characters with a type including ""GERMA"", add up to 2 DON!! cards from your DON!! deck and rest them.<br>
[Counter] Your Leader gains +3000 power during this battle.",Purple,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672787,Ulti (EB03-039),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672787_in_1000x1000.jpg,Rare,"[On Play] If your Leader has the {Animal Kingdom Pirates} type, draw 1 card and trash 1 card from your hand. Then, play up to 1 Character card with 6000 power or less and no base effect from your trash.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672788,Kalifa (EB03-040),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672788_in_1000x1000.jpg,Common,,Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672789,Kujyaku (EB03-041),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/672789_in_1000x1000.jpg,Rare,"[Opponent's Turn] All of your {SWORD} type Characters with a cost of 6 or less gain +2000 power.<br>
[On Play] <strong>You may trash 1 {Navy} type card from your hand:</strong> Draw 2 cards.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672790,Kujyaku (Alternate Art) (EB03-041),Draft,56,https://tcgplayer-cdn.tcgplayer.com/product/672790_in_1000x1000.jpg,Rare,"[Opponent's Turn] All of your {SWORD} type Characters with a cost of 6 or less gain +2000 power.<br>
[On Play] <strong>You may trash 1 {Navy} type card from your hand:</strong> Draw 2 cards.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672791,Koala (EB03-042),Draft,9,https://tcgplayer-cdn.tcgplayer.com/product/672791_in_1000x1000.jpg,super-rare,"If your Leader has the {Revolutionary Army} type, this Character gains +4 cost.<br>
[Opponent's Turn] [On K.O.] Play up to 1 {Revolutionary Army} type Character card with a cost of 6 or less other than [Koala] or up to 1 [Nico Robin] with a cost of 6 or less from your hand or trash.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672792,Koala (Alternate Art) (EB03-042),Draft,40,https://tcgplayer-cdn.tcgplayer.com/product/672792_in_1000x1000.jpg,super-rare,"If your Leader has the {Revolutionary Army} type, this Character gains +4 cost.<br>
[Opponent's Turn] [On K.O.] Play up to 1 {Revolutionary Army} type Character card with a cost of 6 or less other than [Koala] or up to 1 [Nico Robin] with a cost of 6 or less from your hand or trash.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672793,Stussy (EB03-043),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672793_in_1000x1000.jpg,Rare,"[Blocker]<br>
[On Play] <strong>You may place 2 cards with a type including ""CP"" from your trash at the bottom of your deck in any order:</strong> K.O. up to 1 of your opponent's Characters with a cost of 4 or less.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672794,Black Maria (EB03-044),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672794_in_1000x1000.jpg,Common,"If your Leader is multicolored, this Character gains [Blocker].<br>
[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Onigashima Island] and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 [Onigashima Island] from your hand.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672795,Perona (045) (EB03-045),Draft,4,https://tcgplayer-cdn.tcgplayer.com/product/672795_in_1000x1000.jpg,super-rare,"[Blocker]<br>
[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters. Then, if you have 10 or more cards in your trash, play up to 1 {Thriller Bark Pirates} type Character card with a cost of 2 or less from your trash rested.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672796,Perona (045) (Alternate Art) (EB03-045),Draft,46,https://tcgplayer-cdn.tcgplayer.com/product/672796_in_1000x1000.jpg,super-rare,"[Blocker]<br>
[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters. Then, if you have 10 or more cards in your trash, play up to 1 {Thriller Bark Pirates} type Character card with a cost of 2 or less from your trash rested.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672797,Miss Doublefinger(Zala) (EB03-046),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672797_in_1000x1000.jpg,Common,"[On Play] If there is a Character with a cost of 0 or with a cost of 8 or more, draw 1 card.<br>
[On K.O.] Trash 2 cards from the top of your deck.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672798,Miss.Valentine(Mikita) (EB03-047),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672798_in_1000x1000.jpg,Common,"[On Play] Trash 3 cards from the top of your deck.<br>
[On K.O.] Draw 1 card.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672799,Rebecca (EB03-048),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672799_in_1000x1000.jpg,Rare,"[Blocker]<br>
[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Dressrosa} type Stage card and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 {Dressrosa} type Stage card with a cost of 1 from your hand.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672800,I Knew You People Were Behind This. (EB03-049),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672800_in_1000x1000.jpg,Common,"[Main] <strong>You may rest 7 of your DON!! cards:</strong> If your Leader is [Perona], play up to 1 {Thriller Bark Pirates} type Character card with a cost of 6 or less and up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your hand or trash.<br>
[Counter] Your Leader gains +3000 power during this battle.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672801,Conis (EB03-050),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672801_in_1000x1000.jpg,Common,"[On Play] Up to 1 of your {Sky Island} type Characters gains [Double Attack] during this turn.<br>
(This card deals 2 damage.)",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672802,Charlotte Smoothie (EB03-051),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672802_in_1000x1000.jpg,Common,"[On Play] If you have a face-up Life card, K.O. up to 1 of your opponent's Characters with a cost of 2 or less. Then, turn all of your Life cards face-down.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672803,Shirahoshi (EB03-052),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/672803_in_1000x1000.jpg,Rare,"[Activate: Main] <strong>You may trash this Character:</strong> If your Leader is [Shirahoshi], add 1 card from the top of your deck to the top of your Life cards. Then, all of your {Neptunian} type Characters gain +1000 power during this turn.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672804,Nami (053) (EB03-053),Draft,83,https://tcgplayer-cdn.tcgplayer.com/product/672804_in_1000x1000.jpg,super-rare,"[On Play] Give up to 1 rested DON!! card to your Leader. Then, if your opponent has 3 or more Life cards, add up to 1 card from the top of your opponent's Life cards to the owner's hand.<br>
[On K.O.] <strong>You may turn 1 card from the top of your Life cards face-up:</strong> Play up to 1 Character card with 6000 power or less from your hand.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672805,Nami (053) (Alternate Art) (EB03-053),Draft,284,https://tcgplayer-cdn.tcgplayer.com/product/672805_in_1000x1000.jpg,super-rare,"[On Play] Give up to 1 rested DON!! card to your Leader. Then, if your opponent has 3 or more Life cards, add up to 1 card from the top of your opponent's Life cards to the owner's hand.<br>
[On K.O.] <strong>You may turn 1 card from the top of your Life cards face-up:</strong> Play up to 1 Character card with 6000 power or less from your hand.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672806,Nico Robin (054) (EB03-054),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672806_in_1000x1000.jpg,Common,"[On Play] <strong>You may trash 1 card from the top of your Life cards:</strong> Add up to 1 card from the top of your deck to the top of your Life cards.<br>
[Trigger] You may trash 1 card from your hand: Play this card.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672807,Nico Robin (055) (EB03-055),Draft,53,https://tcgplayer-cdn.tcgplayer.com/product/672807_in_1000x1000.jpg,super-rare,"[On Play] <strong>You may trash 1 card from the top of your Life cards:</strong> If your Leader has the {Straw Hat Crew} type, add up to 2 cards from the top of your deck to the top of your Life cards.<br>
[Opponent's Turn] [On K.O.] You may deal 1 damage to your opponent.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672808,Nico Robin (055) (Alternate Art) (EB03-055),Draft,212,https://tcgplayer-cdn.tcgplayer.com/product/672808_in_1000x1000.jpg,super-rare,"[On Play] <strong>You may trash 1 card from the top of your Life cards:</strong> If your Leader has the {Straw Hat Crew} type, add up to 2 cards from the top of your deck to the top of your Life cards.<br>
[Opponent's Turn] [On K.O.] You may deal 1 damage to your opponent.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672809,Belo Betty (EB03-056),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672809_in_1000x1000.jpg,Common,[On Play] <strong>You may turn 1 card from the top of your Life cards face-up:</strong> K.O. up to 1 of your opponent's Characters with a base cost of 3 or less.,Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672810,Yamato (EB03-057),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/672810_in_1000x1000.jpg,Rare,"[On Play] Give up to 3 rested DON!! cards to your {Land of Wano} type Leader.<br>
[On K.O.] Trash up to 1 card from the top of your opponent's Life cards.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
